node_id,in_degree,out_degree,total_degree,undirected_degree
23479,11,11,22,11
23483,8,8,16,8
23490,3,3,6,3
23492,5,5,10,5
23495,15,15,30,15
23496,4,4,8,4
23501,4,4,8,4
23515,4,4,8,4
23517,10,10,20,10
23518,6,6,12,6
23523,5,5,10,5
23534,3,3,6,3
23537,7,7,14,7
23545,5,5,10,5
23549,8,8,16,8
23574,7,7,14,7
23585,27,27,54,27
23587,6,6,12,6
23591,12,12,24,12
23592,6,6,12,6
23594,7,7,14,7
23595,6,6,12,6
23596,8,8,16,8
23597,6,6,12,6
23598,6,6,12,6
23599,7,7,14,7
23601,6,6,12,6
23603,8,8,16,8
23605,4,4,8,4
23606,18,18,36,18
23608,10,10,20,10
23609,9,9,18,9
23610,9,9,18,9
23611,6,6,12,6
23612,9,9,18,9
23613,7,7,14,7
23616,14,14,28,14
23617,9,9,18,9
23618,13,13,26,13
23626,3,3,6,3
23629,9,9,18,9
23630,6,6,12,6
23632,7,7,14,7
23638,6,6,12,6
23639,25,25,50,25
23640,6,6,12,6
23642,6,6,12,6
23643,14,14,28,14
23647,6,6,12,6
23648,1,1,2,1
23659,7,7,14,7
23666,12,12,24,12
23667,6,6,12,6
23668,6,6,12,6
23670,10,10,20,10
23672,8,8,16,8
23676,6,6,12,6
23682,9,9,18,9
23688,7,7,14,7
23689,7,7,14,7
23690,9,9,18,9
23691,6,6,12,6
23696,14,14,28,14
23700,8,8,16,8
23704,4,4,8,4
23706,10,10,20,10
23710,7,7,14,7
23711,4,4,8,4
23722,4,4,8,4
23723,7,7,14,7
23724,7,7,14,7
23725,7,7,14,7
23726,6,6,12,6
23734,4,4,8,4
23741,6,6,12,6
23747,4,4,8,4
23751,11,11,22,11
23755,5,5,10,5
23757,7,7,14,7
23775,6,6,12,6
23790,3,3,6,3
23802,6,6,12,6
23808,2,2,4,2
23824,6,6,12,6
23840,6,6,12,6
23848,9,9,18,9
23855,1,1,2,1
23868,3,3,6,3
23869,2,2,4,2
23873,8,8,16,8
23881,4,4,8,4
23884,6,6,12,6
23886,5,5,10,5
23892,6,6,12,6
23906,7,7,14,7
23911,6,6,12,6
23925,9,9,18,9
23929,3,3,6,3
23946,3,3,6,3
23960,9,9,18,9
23961,6,6,12,6
23966,7,7,14,7
23971,6,6,12,6
23972,6,6,12,6
23973,6,6,12,6
23974,6,6,12,6
23976,4,4,8,4
23994,6,6,12,6
23996,6,6,12,6
23997,6,6,12,6
24011,3,3,6,3
24020,2,2,4,2
24025,2,2,4,2
24026,6,6,12,6
24036,2,2,4,2
24059,4,4,8,4
24060,7,7,14,7
24061,6,6,12,6
24063,4,4,8,4
24074,6,6,12,6
24075,6,6,12,6
24076,9,9,18,9
24092,7,7,14,7
24102,2,2,4,2
24119,3,3,6,3
24133,3,3,6,3
24150,3,3,6,3
24151,2,2,4,2
24152,6,6,12,6
24153,5,5,10,5
24159,5,5,10,5
24160,8,8,16,8
24161,6,6,12,6
24164,8,8,16,8
24165,4,4,8,4
24167,6,6,12,6
24182,16,16,32,16
24183,6,6,12,6
24186,2,2,4,2
24191,4,4,8,4
24214,1,1,2,1
24221,6,6,12,6
24222,6,6,12,6
24230,2,2,4,2
24273,5,5,10,5
24274,3,3,6,3
24288,6,6,12,6
24299,6,6,12,6
24319,7,7,14,7
24320,6,6,12,6
24321,6,6,12,6
24357,3,3,6,3
24371,3,3,6,3
24377,3,3,6,3
24404,5,5,10,5
24426,6,6,12,6
24427,5,5,10,5
24452,6,6,12,6
24462,6,6,12,6
24464,2,2,4,2
24467,6,6,12,6
24468,3,3,6,3
24470,6,6,12,6
24475,7,7,14,7
24482,5,5,10,5
24483,7,7,14,7
24492,7,7,14,7
24496,8,8,16,8
24518,6,6,12,6
24519,10,10,20,10
24526,8,8,16,8
24535,8,8,16,8
24536,5,5,10,5
24546,5,5,10,5
24575,7,7,14,7
24577,6,6,12,6
24580,5,5,10,5
24592,7,7,14,7
24595,8,8,16,8
24616,6,6,12,6
24628,3,3,6,3
24629,2,2,4,2
24640,8,8,16,8
24641,10,10,20,10
24643,5,5,10,5
24650,11,11,22,11
24658,6,6,12,6
24661,7,7,14,7
24670,3,3,6,3
24682,5,5,10,5
24683,8,8,16,8
24684,25,25,50,25
24685,16,16,32,16
24686,7,7,14,7
24687,7,7,14,7
24688,9,9,18,9
24691,8,8,16,8
24693,10,10,20,10
24694,6,6,12,6
24695,17,17,34,17
24696,6,6,12,6
24697,6,6,12,6
24700,3,3,6,3
24709,6,6,12,6
24716,4,4,8,4
24743,38,38,76,38
24744,7,7,14,7
24745,7,7,14,7
24746,7,7,14,7
24750,8,8,16,8
24751,24,24,48,24
24752,7,7,14,7
24753,11,11,22,11
24757,6,6,12,6
24758,6,6,12,6
24759,6,6,12,6
24760,6,6,12,6
24761,6,6,12,6
24762,6,6,12,6
24765,1,1,2,1
24772,6,6,12,6
24773,6,6,12,6
24774,6,6,12,6
24775,6,6,12,6
24776,7,7,14,7
24779,4,4,8,4
24780,3,3,6,3
24786,6,6,12,6
24802,9,9,18,9
24804,8,8,16,8
24805,8,8,16,8
24810,4,4,8,4
24811,28,28,56,28
24812,10,10,20,10
24819,7,7,14,7
24824,10,10,20,10
24825,5,5,10,5
24826,5,5,10,5
24828,6,6,12,6
24832,6,6,12,6
24833,9,9,18,9
24834,8,8,16,8
24835,7,7,14,7
24836,8,8,16,8
24837,8,8,16,8
24838,8,8,16,8
24844,7,7,14,7
24845,11,11,22,11
24848,5,5,10,5
24854,11,11,22,11
24856,2,2,4,2
24860,7,7,14,7
24869,6,6,12,6
24872,3,3,6,3
24875,8,8,16,8
24890,4,4,8,4
24905,3,3,6,3
24907,3,3,6,3
24911,2,2,4,2
24921,6,6,12,6
24922,6,6,12,6
24926,6,6,12,6
24929,8,8,16,8
24941,4,4,8,4
24942,4,4,8,4
24943,4,4,8,4
24944,17,17,34,17
24947,6,6,12,6
24948,11,11,22,11
24949,7,7,14,7
24950,7,7,14,7
24951,6,6,12,6
24952,6,6,12,6
24954,12,12,24,12
24955,12,12,24,12
24956,6,6,12,6
24957,9,9,18,9
24958,6,6,12,6
24959,12,12,24,12
24961,10,10,20,10
24965,5,5,10,5
24966,12,12,24,12
24972,2,2,4,2
24975,2,2,4,2
24978,4,4,8,4
24981,6,6,12,6
24982,9,9,18,9
24983,6,6,12,6
24984,6,6,12,6
24985,6,6,12,6
24988,4,4,8,4
24998,8,8,16,8
24999,8,8,16,8
25042,9,9,18,9
25043,6,6,12,6
25061,9,9,18,9
25062,6,6,12,6
25071,13,13,26,13
25073,6,6,12,6
25074,6,6,12,6
25077,26,26,52,26
25080,6,6,12,6
25082,3,3,6,3
25083,4,4,8,4
25085,3,3,6,3
25089,5,5,10,5
25092,8,8,16,8
25102,4,4,8,4
25124,11,11,22,11
25158,8,8,16,8
25162,8,8,16,8
25163,8,8,16,8
25164,8,8,16,8
25302,7,7,14,7
25305,4,4,8,4
25320,7,7,14,7
25321,19,19,38,19
25322,7,7,14,7
25323,42,42,84,42
25324,13,13,26,13
25325,28,28,56,28
25326,20,20,40,20
25341,5,5,10,5
25342,4,4,8,4
25457,6,6,12,6
25458,6,6,12,6
25466,14,14,28,14
25467,7,7,14,7
25468,7,7,14,7
25469,7,7,14,7
25470,7,7,14,7
25471,9,9,18,9
25472,13,13,26,13
25480,7,7,14,7
25488,2,2,4,2
25493,3,3,6,3
25504,3,3,6,3
25505,4,4,8,4
25507,3,3,6,3
25529,1,1,2,1
25569,6,6,12,6
25578,6,6,12,6
25585,14,14,28,14
25586,13,13,26,13
25587,11,11,22,11
25588,6,6,12,6
25589,6,6,12,6
25590,6,6,12,6
25591,6,6,12,6
25592,6,6,12,6
25595,1,1,2,1
25598,4,4,8,4
25600,9,9,18,9
25601,7,7,14,7
25602,11,11,22,11
25603,11,11,22,11
25604,6,6,12,6
25605,8,8,16,8
25618,7,7,14,7
25619,7,7,14,7
25631,5,5,10,5
25633,5,5,10,5
25634,6,6,12,6
25635,6,6,12,6
25636,6,6,12,6
25637,6,6,12,6
25640,5,5,10,5
25642,6,6,12,6
25643,6,6,12,6
25646,5,5,10,5
25647,7,7,14,7
25650,8,8,16,8
25651,6,6,12,6
25658,9,9,18,9
25662,6,6,12,6
25669,2,2,4,2
25712,5,5,10,5
25724,8,8,16,8
25758,7,7,14,7
25759,7,7,14,7
25760,7,7,14,7
25761,8,8,16,8
25762,7,7,14,7
25763,7,7,14,7
25766,3,3,6,3
25773,6,6,12,6
25791,16,16,32,16
25792,19,19,38,19
25793,10,10,20,10
25794,10,10,20,10
25795,7,7,14,7
25801,7,7,14,7
25802,9,9,18,9
25803,18,18,36,18
25804,13,13,26,13
25805,7,7,14,7
25826,3,3,6,3
25832,3,3,6,3
25846,10,10,20,10
25848,7,7,14,7
25852,6,6,12,6
25853,6,6,12,6
25854,8,8,16,8
25864,15,15,30,15
25867,6,6,12,6
25868,6,6,12,6
25869,7,7,14,7
25870,8,8,16,8
25871,6,6,12,6
25872,6,6,12,6
25873,10,10,20,10
25874,6,6,12,6
25880,6,6,12,6
25881,6,6,12,6
25882,6,6,12,6
25907,3,3,6,3
25928,2,2,4,2
25932,8,8,16,8
25933,14,14,28,14
25971,8,8,16,8
25972,7,7,14,7
25997,8,8,16,8
25998,7,7,14,7
25999,7,7,14,7
26000,8,8,16,8
26001,7,7,14,7
26002,7,7,14,7
26003,7,7,14,7
26007,29,29,58,29
26008,7,7,14,7
26009,6,6,12,6
26010,11,11,22,11
26011,24,24,48,24
26012,10,10,20,10
26013,10,10,20,10
26014,7,7,14,7
26015,14,14,28,14
26016,7,7,14,7
26017,10,10,20,10
26019,7,7,14,7
26020,9,9,18,9
26021,28,28,56,28
26024,5,5,10,5
26027,8,8,16,8
26028,9,9,18,9
26030,17,17,34,17
26031,11,11,22,11
26032,8,8,16,8
26033,4,4,8,4
26034,11,11,22,11
26035,5,5,10,5
26036,11,11,22,11
26040,17,17,34,17
26042,7,7,14,7
26046,5,5,10,5
26047,8,8,16,8
26048,18,18,36,18
26049,13,13,26,13
26051,7,7,14,7
26054,12,12,24,12
26056,7,7,14,7
26058,6,6,12,6
26061,9,9,18,9
26062,6,6,12,6
26065,10,10,20,10
26068,7,7,14,7
26070,6,6,12,6
26071,5,5,10,5
26072,14,14,28,14
26079,8,8,16,8
26081,6,6,12,6
26082,6,6,12,6
26083,6,6,12,6
26090,4,4,8,4
26125,3,3,6,3
26141,5,5,10,5
26142,4,4,8,4
26161,10,10,20,10
26162,10,10,20,10
26163,8,8,16,8
26207,2,2,4,2
26212,7,7,14,7
26214,8,8,16,8
26217,9,9,18,9
26219,6,6,12,6
26220,7,7,14,7
26242,9,9,18,9
26243,6,6,12,6
26244,6,6,12,6
26245,6,6,12,6
26246,6,6,12,6
26251,4,4,8,4
26321,27,27,54,27
26322,7,7,14,7
26323,11,11,22,11
26324,6,6,12,6
26325,11,11,22,11
26326,16,16,32,16
26327,9,9,18,9
26328,9,9,18,9
26329,13,13,26,13
26330,7,7,14,7
26331,6,6,12,6
26332,10,10,20,10
26333,7,7,14,7
26334,7,7,14,7
26335,7,7,14,7
26336,8,8,16,8
26337,8,8,16,8
26338,8,8,16,8
26339,8,8,16,8
26340,8,8,16,8
26342,15,15,30,15
26347,4,4,8,4
26351,9,9,18,9
26352,8,8,16,8
26354,7,7,14,7
26356,9,9,18,9
26357,4,4,8,4
26358,8,8,16,8
26362,7,7,14,7
26363,7,7,14,7
26364,7,7,14,7
26365,6,6,12,6
26367,3,3,6,3
26372,3,3,6,3
26378,3,3,6,3
26384,12,12,24,12
26388,15,15,30,15
26391,16,16,32,16
26392,13,13,26,13
26395,12,12,24,12
26396,9,9,18,9
26417,6,6,12,6
26426,5,5,10,5
26430,6,6,12,6
26432,2,2,4,2
26435,17,17,34,17
26452,8,8,16,8
26453,8,8,16,8
26454,12,12,24,12
26462,6,6,12,6
26463,6,6,12,6
26464,6,6,12,6
26488,5,5,10,5
26498,16,16,32,16
26499,11,11,22,11
26500,10,10,20,10
26502,14,14,28,14
26505,6,6,12,6
26507,7,7,14,7
26509,6,6,12,6
26516,6,6,12,6
26518,6,6,12,6
26519,6,6,12,6
26520,6,6,12,6
26526,7,7,14,7
26529,7,7,14,7
26530,6,6,12,6
26536,6,6,12,6
26537,6,6,12,6
26552,6,6,12,6
26569,6,6,12,6
26570,9,9,18,9
26571,7,7,14,7
26572,10,10,20,10
26573,6,6,12,6
26574,6,6,12,6
26576,41,41,82,41
26582,6,6,12,6
26583,10,10,20,10
26584,35,35,70,35
26585,4,4,8,4
26609,8,8,16,8
26611,11,11,22,11
26612,8,8,16,8
26617,6,6,12,6
26637,11,11,22,11
26660,2,2,4,2
26665,6,6,12,6
26666,5,5,10,5
26671,5,5,10,5
26672,14,14,28,14
26673,9,9,18,9
26676,4,4,8,4
26677,11,11,22,11
26686,6,6,12,6
26688,6,6,12,6
26689,6,6,12,6
26690,6,6,12,6
26691,6,6,12,6
26692,6,6,12,6
26693,6,6,12,6
26699,1,1,2,1
26706,2,2,4,2
26708,5,5,10,5
26709,8,8,16,8
26710,8,8,16,8
26711,3,3,6,3
26713,9,9,18,9
26716,3,3,6,3
26719,4,4,8,4
26720,4,4,8,4
26722,4,4,8,4
26723,7,7,14,7
26732,7,7,14,7
26737,11,11,22,11
26738,6,6,12,6
26761,3,3,6,3
26803,13,13,26,13
26811,7,7,14,7
26812,6,6,12,6
26817,24,24,48,24
26818,6,6,12,6
26820,6,6,12,6
26821,6,6,12,6
26822,8,8,16,8
26829,6,6,12,6
26830,5,5,10,5
26831,4,4,8,4
26832,12,12,24,12
26846,6,6,12,6
26847,6,6,12,6
26848,8,8,16,8
26849,8,8,16,8
26851,11,11,22,11
26853,6,6,12,6
26854,28,28,56,28
26856,9,9,18,9
26858,8,8,16,8
26860,6,6,12,6
26863,10,10,20,10
26866,12,12,24,12
26873,6,6,12,6
26883,7,7,14,7
26884,7,7,14,7
26886,7,7,14,7
26887,7,7,14,7
26888,7,7,14,7
26889,7,7,14,7
26890,7,7,14,7
26897,16,16,32,16
26898,6,6,12,6
26899,6,6,12,6
26900,6,6,12,6
26911,12,12,24,12
26912,6,6,12,6
26936,4,4,8,4
26957,2,2,4,2
26958,2,2,4,2
26985,8,8,16,8
26990,2,2,4,2
26996,8,8,16,8
26997,8,8,16,8
26998,8,8,16,8
26999,8,8,16,8
27003,8,8,16,8
27004,8,8,16,8
27005,8,8,16,8
27006,8,8,16,8
27010,14,14,28,14
27011,7,7,14,7
27028,5,5,10,5
27029,6,6,12,6
27036,6,6,12,6
27037,6,6,12,6
27039,6,6,12,6
27040,6,6,12,6
27041,6,6,12,6
27042,6,6,12,6
27044,6,6,12,6
27045,6,6,12,6
27046,6,6,12,6
27047,6,6,12,6
27048,6,6,12,6
27049,6,6,12,6
27056,5,5,10,5
27060,8,8,16,8
27061,8,8,16,8
27062,8,8,16,8
27063,8,8,16,8
27064,8,8,16,8
27065,8,8,16,8
27066,8,8,16,8
27067,9,9,18,9
27072,13,13,26,13
27076,6,6,12,6
27079,6,6,12,6
27081,4,4,8,4
27090,9,9,18,9
27096,7,7,14,7
27100,7,7,14,7
27101,6,6,12,6
27108,4,4,8,4
27126,5,5,10,5
27133,3,3,6,3
27136,5,5,10,5
27140,5,5,10,5
27148,6,6,12,6
27149,6,6,12,6
27150,5,5,10,5
27152,2,2,4,2
27160,3,3,6,3
27163,3,3,6,3
27170,6,6,12,6
27174,6,6,12,6
27177,6,6,12,6
27178,6,6,12,6
27179,6,6,12,6
27180,6,6,12,6
27181,6,6,12,6
27194,2,2,4,2
27206,6,6,12,6
27207,6,6,12,6
27208,7,7,14,7
27209,6,6,12,6
27210,7,7,14,7
27225,7,7,14,7
27227,7,7,14,7
27242,5,5,10,5
27245,6,6,12,6
27258,5,5,10,5
27284,7,7,14,7
27285,6,6,12,6
27293,6,6,12,6
27294,6,6,12,6
27295,6,6,12,6
27296,6,6,12,6
27297,6,6,12,6
27298,6,6,12,6
27299,5,5,10,5
27300,8,8,16,8
27301,8,8,16,8
27303,5,5,10,5
27304,5,5,10,5
27306,5,5,10,5
27307,5,5,10,5
27308,5,5,10,5
27313,10,10,20,10
27330,6,6,12,6
27333,6,6,12,6
27345,6,6,12,6
27351,8,8,16,8
27360,5,5,10,5
27365,6,6,12,6
27366,7,7,14,7
27367,7,7,14,7
27368,6,6,12,6
27369,7,7,14,7
27370,6,6,12,6
27372,9,9,18,9
27374,2,2,4,2
27388,4,4,8,4
27404,4,4,8,4
27435,4,4,8,4
27437,3,3,6,3
27458,6,6,12,6
27459,6,6,12,6
27460,6,6,12,6
27461,8,8,16,8
27462,6,6,12,6
27463,8,8,16,8
27475,33,33,66,33
27478,8,8,16,8
27490,2,2,4,2
27534,8,8,16,8
27563,17,17,34,17
27605,1,1,2,1
27630,6,6,12,6
27634,6,6,12,6
27721,16,16,32,16
27725,4,4,8,4
27728,21,21,42,21
27735,4,4,8,4
27737,6,6,12,6
27738,6,6,12,6
27739,6,6,12,6
27740,6,6,12,6
27741,6,6,12,6
27742,11,11,22,11
27743,11,11,22,11
27744,7,7,14,7
27745,16,16,32,16
27746,4,4,8,4
27748,4,4,8,4
27749,4,4,8,4
27752,7,7,14,7
27753,15,15,30,15
27756,6,6,12,6
27757,6,6,12,6
27758,14,14,28,14
27759,9,9,18,9
27760,7,7,14,7
27773,6,6,12,6
27774,6,6,12,6
27775,6,6,12,6
27779,6,6,12,6
27781,11,11,22,11
27782,5,5,10,5
27789,10,10,20,10
27791,18,18,36,18
27792,7,7,14,7
27793,7,7,14,7
27794,7,7,14,7
27796,2,2,4,2
27808,9,9,18,9
27809,26,26,52,26
27810,15,15,30,15
27812,4,4,8,4
27816,14,14,28,14
27817,13,13,26,13
27865,6,6,12,6
27867,1,1,2,1
27870,5,5,10,5
27871,8,8,16,8
27872,5,5,10,5
27876,3,3,6,3
27885,3,3,6,3
27887,4,4,8,4
27888,8,8,16,8
27892,7,7,14,7
27894,17,17,34,17
27896,5,5,10,5
27898,6,6,12,6
27900,5,5,10,5
27906,4,4,8,4
27907,5,5,10,5
27918,12,12,24,12
27921,3,3,6,3
27922,3,3,6,3
27923,3,3,6,3
27926,4,4,8,4
27952,10,10,20,10
27953,9,9,18,9
27954,6,6,12,6
27955,6,6,12,6
27956,6,6,12,6
27957,4,4,8,4
27961,6,6,12,6
27962,15,15,30,15
27963,7,7,14,7
27964,10,10,20,10
27965,9,9,18,9
27966,7,7,14,7
27967,10,10,20,10
27969,10,10,20,10
27970,6,6,12,6
27972,9,9,18,9
27973,6,6,12,6
27974,6,6,12,6
27978,19,19,38,19
27979,7,7,14,7
27981,6,6,12,6
27985,16,16,32,16
27986,6,6,12,6
27989,13,13,26,13
27990,10,10,20,10
27991,10,10,20,10
27995,5,5,10,5
27997,10,10,20,10
28000,12,12,24,12
28001,10,10,20,10
28003,6,6,12,6
28004,6,6,12,6
28005,10,10,20,10
28012,5,5,10,5
28014,3,3,6,3
28030,10,10,20,10
28031,8,8,16,8
28033,6,6,12,6
28034,15,15,30,15
28041,1,1,2,1
28072,4,4,8,4
28074,6,6,12,6
28075,11,11,22,11
28076,6,6,12,6
28077,9,9,18,9
28078,9,9,18,9
28096,4,4,8,4
28106,7,7,14,7
28107,7,7,14,7
28108,7,7,14,7
28109,7,7,14,7
28110,7,7,14,7
28111,7,7,14,7
28112,7,7,14,7
28118,4,4,8,4
28120,4,4,8,4
28142,7,7,14,7
28143,7,7,14,7
28144,7,7,14,7
28145,7,7,14,7
28146,7,7,14,7
28426,6,6,12,6
28453,3,3,6,3
28494,5,5,10,5
28509,1,1,2,1
28544,4,4,8,4
28545,4,4,8,4
28563,2,2,4,2
28579,3,3,6,3
28587,4,4,8,4
28611,14,14,28,14
28612,9,9,18,9
28613,9,9,18,9
28614,5,5,10,5
28617,5,5,10,5
28619,6,6,12,6
28621,8,8,16,8
28622,7,7,14,7
28623,6,6,12,6
28631,5,5,10,5
28632,6,6,12,6
28636,11,11,22,11
28638,10,10,20,10
28642,4,4,8,4
28644,4,4,8,4
28647,3,3,6,3
28658,4,4,8,4
28659,6,6,12,6
28677,9,9,18,9
28678,6,6,12,6
28719,3,3,6,3
28724,5,5,10,5
28794,7,7,14,7
28804,3,3,6,3
28807,7,7,14,7
28818,6,6,12,6
28819,6,6,12,6
28821,3,3,6,3
28825,1,1,2,1
28863,1,1,2,1
28873,14,14,28,14
28878,6,6,12,6
28879,6,6,12,6
28900,4,4,8,4
28901,15,15,30,15
28909,4,4,8,4
28913,3,3,6,3
28915,3,3,6,3
28924,6,6,12,6
28925,6,6,12,6
28926,6,6,12,6
28930,10,10,20,10
28933,5,5,10,5
28941,6,6,12,6
28942,6,6,12,6
28943,6,6,12,6
28944,6,6,12,6
28945,6,6,12,6
28954,2,2,4,2
28955,2,2,4,2
28979,3,3,6,3
29012,4,4,8,4
29021,7,7,14,7
29022,6,6,12,6
29023,6,6,12,6
29032,3,3,6,3
29040,5,5,10,5
29066,7,7,14,7
29067,6,6,12,6
29068,6,6,12,6
29069,6,6,12,6
29070,6,6,12,6
29095,6,6,12,6
29096,6,6,12,6
29097,6,6,12,6
29098,6,6,12,6
29099,6,6,12,6
29100,6,6,12,6
29105,3,3,6,3
29108,3,3,6,3
29109,6,6,12,6
29111,10,10,20,10
29131,4,4,8,4
29197,7,7,14,7
29198,5,5,10,5
29302,5,5,10,5
29303,4,4,8,4
29307,2,2,4,2
29310,2,2,4,2
29354,6,6,12,6
29355,6,6,12,6
29356,6,6,12,6
29357,6,6,12,6
29358,11,11,22,11
29359,6,6,12,6
29360,6,6,12,6
29361,6,6,12,6
29362,6,6,12,6
29364,6,6,12,6
29365,6,6,12,6
29366,6,6,12,6
29367,6,6,12,6
29368,6,6,12,6
29369,6,6,12,6
29381,5,5,10,5
29387,6,6,12,6
29388,6,6,12,6
29389,6,6,12,6
29390,6,6,12,6
29463,1,1,2,1
29493,6,6,12,6
29605,4,4,8,4
29615,10,10,20,10
29616,13,13,26,13
29617,13,13,26,13
29618,11,11,22,11
29619,10,10,20,10
29620,9,9,18,9
29621,13,13,26,13
29622,9,9,18,9
29625,4,4,8,4
29632,6,6,12,6
29635,9,9,18,9
29636,10,10,20,10
29637,8,8,16,8
29638,7,7,14,7
29642,4,4,8,4
29649,3,3,6,3
29656,2,2,4,2
29660,4,4,8,4
29683,3,3,6,3
29695,10,10,20,10
29696,7,7,14,7
29697,5,5,10,5
29698,7,7,14,7
29700,10,10,20,10
29701,7,7,14,7
29702,7,7,14,7
29703,8,8,16,8
29704,10,10,20,10
29706,6,6,12,6
29707,7,7,14,7
29719,6,6,12,6
29720,7,7,14,7
29721,6,6,12,6
29724,7,7,14,7
29725,6,6,12,6
29726,7,7,14,7
29727,6,6,12,6
29729,6,6,12,6
29756,4,4,8,4
29761,4,4,8,4
29779,6,6,12,6
29780,6,6,12,6
29781,6,6,12,6
29783,6,6,12,6
29784,6,6,12,6
29790,9,9,18,9
29797,7,7,14,7
29798,7,7,14,7
29803,5,5,10,5
29805,5,5,10,5
29806,6,6,12,6
29807,6,6,12,6
29808,6,6,12,6
29809,6,6,12,6
29810,6,6,12,6
29811,6,6,12,6
29813,1,1,2,1
29815,3,3,6,3
29816,3,3,6,3
29818,3,3,6,3
29824,6,6,12,6
29825,5,5,10,5
29826,5,5,10,5
29834,6,6,12,6
29835,6,6,12,6
29836,6,6,12,6
29837,6,6,12,6
29838,6,6,12,6
29839,6,6,12,6
29881,5,5,10,5
29882,14,14,28,14
29883,14,14,28,14
29885,14,14,28,14
29886,8,8,16,8
29888,7,7,14,7
29889,8,8,16,8
29890,8,8,16,8
29891,8,8,16,8
29892,7,7,14,7
29893,7,7,14,7
29923,1,1,2,1
30086,9,9,18,9
30087,9,9,18,9
30088,10,10,20,10
30089,6,6,12,6
30090,6,6,12,6
30172,1,1,2,1
30182,3,3,6,3
30184,8,8,16,8
30186,7,7,14,7
30187,11,11,22,11
30193,7,7,14,7
30201,2,2,4,2
30229,3,3,6,3
30243,10,10,20,10
30244,12,12,24,12
30245,7,7,14,7
30246,7,7,14,7
30247,8,8,16,8
30324,5,5,10,5
30326,8,8,16,8
30327,8,8,16,8
30329,3,3,6,3
30380,7,7,14,7
30381,7,7,14,7
30382,7,7,14,7
30383,7,7,14,7
30395,10,10,20,10
30422,7,7,14,7
30423,7,7,14,7
30424,7,7,14,7
30425,7,7,14,7
30426,7,7,14,7
30427,7,7,14,7
30428,7,7,14,7
30434,3,3,6,3
30438,7,7,14,7
30443,6,6,12,6
30444,6,6,12,6
30448,2,2,4,2
30464,6,6,12,6
30465,6,6,12,6
30466,6,6,12,6
30467,6,6,12,6
30468,6,6,12,6
30469,6,6,12,6
30476,5,5,10,5
30483,3,3,6,3
30501,4,4,8,4
30503,4,4,8,4
30550,7,7,14,7
30551,7,7,14,7
30552,7,7,14,7
30560,6,6,12,6
30561,6,6,12,6
30562,6,6,12,6
30563,6,6,12,6
30573,6,6,12,6
30582,6,6,12,6
30583,6,6,12,6
30584,6,6,12,6
30599,7,7,14,7
30607,5,5,10,5
30653,6,6,12,6
30683,2,2,4,2
30685,5,5,10,5
30746,6,6,12,6
30747,6,6,12,6
30748,6,6,12,6
30749,6,6,12,6
30776,3,3,6,3
30779,2,2,4,2
30808,2,2,4,2
30834,1,1,2,1
30918,6,6,12,6
30919,8,8,16,8
31382,10,10,20,10
31384,6,6,12,6
31385,10,10,20,10
31386,6,6,12,6
31387,6,6,12,6
31388,6,6,12,6
31389,6,6,12,6
31404,8,8,16,8
31405,8,8,16,8
31406,8,8,16,8
31407,7,7,14,7
31408,7,7,14,7
31409,8,8,16,8
31410,4,4,8,4
31412,6,6,12,6
31413,6,6,12,6
31414,6,6,12,6
31415,6,6,12,6
31416,6,6,12,6
31417,6,6,12,6
31428,5,5,10,5
31429,4,4,8,4
31472,8,8,16,8
31486,19,19,38,19
31487,23,23,46,23
31488,11,11,22,11
31489,7,7,14,7
31493,13,13,26,13
31503,5,5,10,5
31504,5,5,10,5
31505,5,5,10,5
31516,1,1,2,1
31550,8,8,16,8
31562,1,1,2,1
31618,13,13,26,13
31619,7,7,14,7
31633,5,5,10,5
31767,7,7,14,7
31911,6,6,12,6
31930,4,4,8,4
31959,4,4,8,4
32165,3,3,6,3
32166,3,3,6,3
32237,11,11,22,11
32242,8,8,16,8
32675,12,12,24,12
32676,13,13,26,13
32677,8,8,16,8
32693,10,10,20,10
32738,6,6,12,6
32739,6,6,12,6
32745,3,3,6,3
32747,8,8,16,8
32753,3,3,6,3
32840,3,3,6,3
32943,6,6,12,6
32944,6,6,12,6
32945,6,6,12,6
32946,6,6,12,6
32947,6,6,12,6
32948,6,6,12,6
33036,3,3,6,3
33037,4,4,8,4
33038,4,4,8,4
33040,5,5,10,5
33044,2,2,4,2
33056,1,1,2,1
33087,6,6,12,6
33089,6,6,12,6
33090,6,6,12,6
33091,6,6,12,6
33092,6,6,12,6
33093,7,7,14,7
33102,9,9,18,9
33103,9,9,18,9
33104,7,7,14,7
33105,9,9,18,9
33106,9,9,18,9
33107,8,8,16,8
33108,9,9,18,9
33109,8,8,16,8
33110,7,7,14,7
33114,7,7,14,7
33115,6,6,12,6
33116,6,6,12,6
33148,2,2,4,2
33155,1,1,2,1
33169,1,1,2,1
33177,7,7,14,7
33178,7,7,14,7
33179,7,7,14,7
33180,7,7,14,7
33181,7,7,14,7
33182,7,7,14,7
33199,6,6,12,6
33200,5,5,10,5
33207,12,12,24,12
33209,3,3,6,3
33262,2,2,4,2
33264,2,2,4,2
33385,3,3,6,3
33386,3,3,6,3
33388,3,3,6,3
33429,6,6,12,6
33430,6,6,12,6
33431,6,6,12,6
33432,6,6,12,6
33433,6,6,12,6
33434,6,6,12,6
33459,4,4,8,4
